what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1314102287297
started,bundle,org.eclipse.equinox.preferences,3.4.0.v20110502,"org.eclipse.equinox.preferences",1314102287297
started,bundle,org.eclipse.equinox.registry,3.5.100.v20110502,"org.eclipse.equinox.registry",1314102287297
started,bundle,org.eclipse.equinox.security,1.1.0.v20110502,"org.eclipse.equinox.security",1314102287297
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1314102287297
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1314102287297
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1314102287297
started,bundle,org.eclipse.jgit,1.0.0.201106090707-r,"org.eclipse.jgit",1314102287297
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1314102287297
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.1.201106060936,"org.eclipse.linuxtools.cdt.autotools.core",1314102287297
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1314102287297
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1314102287297
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.core",1314102287297
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1314102287297
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1314102287297
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1314102287297
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1314102287297
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1314102287312
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1314102287312
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1314102287312
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1314102287312
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1314102287312
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1314102287312
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1314102287312
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1314102287312
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1314102287312
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1314102287312
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1314102287312
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1314102287312
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1314102287312
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1314102287312
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1314102287312
started,bundle,org.eclipse.ui.navigator,3.5.100.I20110524-0800,"org.eclipse.ui.navigator",1314102287312
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1314102287312
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1314102287312
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1314102287312
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1314102287312
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1314102287312
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1314102287312
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1314102287312
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1314102287312
os,sysinfo,,,"win32",1314102287328
arch,sysinfo,,,"x86_64",1314102287328
ws,sysinfo,,,"win32",1314102287328
locale,sysinfo,,,"pt_BR",1314102287328
processors,sysinfo,,,"4",1314102287328
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1314102287328
java.runtime.version,sysinfo,,,"1.7.0-b147",1314102287328
java.specification.name,sysinfo,,,"Java Platform API Specification",1314102287328
java.specification.vendor,sysinfo,,,"Oracle Corporation",1314102287328
java.specification.version,sysinfo,,,"1.7",1314102287328
java.vendor,sysinfo,,,"Oracle Corporation",1314102287328
java.version,sysinfo,,,"1.7.0",1314102287328
java.vm.info,sysinfo,,,"mixed mode",1314102287328
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1314102287328
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1314102287328
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1314102287328
java.vm.specification.version,sysinfo,,,"1.7",1314102287328
java.vm.vendor,sysinfo,,,"Oracle Corporation",1314102287328
java.vm.version,sysinfo,,,"21.0-b17",1314102287328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314102310057
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314102346951
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314102348839
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314102349494
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314102362005
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314102397776
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314102399664
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314102414084
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314102741365
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314102750121
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314102752991
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314102760763
opened,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314102762505
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314102762613
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201106081058,"org.eclipse.cdt.codan.checkers.ui",1314102763081
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314102764525
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314102768728
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314102769799
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1314102771067
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1314102772059
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1314102773413
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314102778022
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314102779295
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314102799567
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314102800990
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1314102804862
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314102808569
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314104918295
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314104919861
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314104920419
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314104921863
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314104924591
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1314104940477
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314104948708
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314104960669
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314104964070
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314104966286
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314104968571
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314104970911
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314104971509
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314104972219
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314104975582
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1314104976920
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314104979892
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1314104980876
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314104981816
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314104982334
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314104982878
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1314104983125
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1314104985658
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314104986267
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314104986650
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314104989439
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314104991656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314104992898
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314104997580
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314104998538
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314104999273
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105007994
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105009668
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314105019949
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105026825
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105029569
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314105039650
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105041171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105043998
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105044740
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105046599
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314105049774
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105050821
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105052487
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1314105055003
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314105055730
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1314105057783
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105058154
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105060609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105061108
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105061949
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105062903
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105063793
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105064637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105066797
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105067246
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105068150
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314105088158
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105089832
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105094326
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105099861
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105101521
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1314105104767
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1314105105036
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1314105105284
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314105106657
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105108741
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105235234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105236002
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105303826
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1314105305844
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105306417
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105307426
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105307645
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105311481
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1314105312216
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105312622
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105314061
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314105314428
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105314990
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105357814
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105358710
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105360461
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105363154
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105366420
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105366708
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105367450
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1314105368988
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105369585
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105370516
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105371223
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105379100
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1314105380457
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314105381078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105381461
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105385502
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105390424
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105391523
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105396732
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105397931
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105398233
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105399784
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105401734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314105406053
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1314105408065
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1314105408605
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1314105411272
